16656,1
19030,0
39311,1
26062,0
21035,0
32117,1
503,0
15014,1
21916,1
13267,0
11779,1
18937,0
22133,0
26875,1
8141,1
6637,0
20983,1
33702,0
35537,0
21762,0
22340,0
6109,1
6479,0
9269,1
15179,1
30809,1
24384,1
32621,1
27159,0
1604,1
6500,0
7734,1
32353,0
1894,1
5026,0
12479,0
21799,1
18681,0
18693,0
31629,0
6817,0
20977,0
30322,0
9963,0
23228,1
2121,1
13530,0
12887,0
7566,0
12291,0
29513,0
32208,1
7556,1
13463,1
3079,1
19093,1
18644,1
12717,0
27732,0
32043,0
38240,0
36763,1
33431,0
14378,0
24439,0
6947,1
5382,1
26332,0
3694,1
11519,0
33299,0
36936,1
26550,0
13646,0
35075,0
13835,1
17591,1
17123,1
36460,1
13117,0
17994,0
30100,1
15106,1
12203,0
7742,1
6216,1
18155,0
17571,0
18519,1
10829,0
11469,1
2269,0
18083,0
5259,0
9011,1
20749,1
11419,1
9338,0
9533,1
18174,0
35260,0
2508,1
17278,1
22460,0
11811,0
5392,0
30196,1
20578,0
14610,0
28508,1
27929,1
35987,1
10794,0
18512,0
17926,1
36398,1
18050,1
231,1
12840,1
13687,0
1332,1
36627,0
17866,0
17859,0
31632,1
27115,0
13854,0
36165,1
6379,1
7410,1
34748,0
35153,1
16902,1
35678,1
18487,1
81,1
2770,0
15143,0
17940,0
2584,0
18268,0
11791,1
17007,1
17693,1
21134,0
19806,1
3911,0
35063,0
25370,0
13198,1
17600,1
6070,0
19110,1
26695,1
8014,0
34101,0
24995,1
34195,0
6093,1
24394,1
6816,1
11366,1
14640,1
6182,0
25568,1
6187,0
17491,1
36401,1
7311,1
25271,0
17472,1
11889,0
33490,0
36306,0
6369,1
14552,0
14208,0
19564,0
6579,0
20284,0
1515,0
4519,0
6114,0
27997,0
14642,0
2193,0
9752,1
14875,0
17773,1
34348,0
470,1
28708,0
6217,1
23754,0
35553,1
7138,0
736,0
17793,1
18971,1
31184,1
25883,1
17169,1
5810,0
15703,1
1450,1
7250,0
27273,0
12577,0
1688,0
19257,1
7195,0
6256,0
2955,0
20688,0
7216,0
13843,1
14389,0
37614,1
33081,1
1092,0
2835,1
11134,1
17004,0
4462,0
37363,0
17963,0
27064,1
29658,0
18568,1
34560,0
4032,1
25726,1
10455,1
34317,0
20541,1
36622,1
16912,0
15,1
14453,1
29707,1
27188,0
18790,0
35268,1
8742,0
39272,1
2344,1
34746,1
34527,1
6354,1
25248,1
30344,0
21477,1
2970,1
4308,1
17704,0
12712,0
18703,1
27093,1
32432,0
8051,0
13471,1
16720,1
36532,1
35668,0
24463,0
12750,0
2185,1
28003,1
16033,0
23096,0
31944,0
31665,1
21265,0
1784,0
25152,1
11955,0
21384,1
25783,1
38544,1
16550,0
10870,0
20577,0
28267,1
32347,1
8881,1
16986,0
16516,0
27400,1
20562,1
16507,1
16497,1
31314,0
1871,1
16440,0
30824,1
29460,1
18051,1
35629,1
1684,1
19291,0
17189,1
7246,1
26361,1
16572,1
15323,0
31048,0
7080,0
18544,1
5127,0
7124,0
15673,0
14491,0
30574,1
1915,1
8457,1
38105,1
32723,0
29747,1
36834,0
22752,0
38594,1
24498,0
10742,0
17495,1
6583,0
18916,0
14992,1
7112,1
11350,1
26690,0
15152,1
16161,1
16106,1
20065,0
11442,1
5203,0
25317,1
3402,0
37867,1
6646,0
16004,1
27348,1
2054,0
22500,0
34660,1
26429,0
15202,0
14938,0
28334,1
35361,1
15820,0
13900,1
36069,0
16263,0
23833,0
37175,0
22824,0
5895,1
27429,0
11238,1
15740,0
17227,1
37852,0
19481,1
25801,0
31496,0
782,0
38774,0
4960,1
15269,0
23197,1
2787,1
34160,1
26485,0
26869,0
30032,0
20931,0
6919,1
15084,0
23168,1
13808,0
36709,0
1509,1
30496,1
34222,1
15587,0
30123,1
8825,0
23992,0
14575,1
27604,0
37551,1
3661,1
38952,1
32180,0
3093,1
22111,0
26901,1
33080,1
15442,0
519,1
25358,1
27294,0
15451,0
1223,1
36005,1
37590,0
1483,1
11734,1
20584,0
23308,0
30528,0
15389,0
8628,1
14833,0
13340,1
36159,1
34426,0
33981,0
28052,1
28356,0
1445,0
22436,1
13269,1
26085,1
8544,1
26258,1
33329,1
23629,0
39264,1
38017,0
32806,0
34185,1
36313,0
24125,1
38762,1
4086,1
27243,1
27547,0
30103,0
37368,0
9928,1
29625,0
8536,1
20724,1
26058,0
9221,0
28633,0
15594,1
11551,0
25797,1
34956,1
33553,1
3266,1
29175,0
15615,1
29901,1
8967,1
1653,0
30222,1
34501,1
26326,0
5362,0
2586,0
35576,1
24070,1
22377,1
18063,1
20762,1
39151,0
12344,0
944,1
22646,1
15055,1
22316,0
26633,1
34357,1
8168,1
8575,1
29161,0
39051,0
10441,0
30372,1
33324,0
18283,1
31348,1
7325,1
13377,0
845,1
6536,0
20582,0
31005,1
33306,1
8081,0
25474,0
28361,1
19260,1
22276,1
2693,0
15076,1
34338,1
34107,1
34974,0
3676,0
28955,1
28930,1
25891,0
2704,1
908,1
18613,0
34714,0
18879,1
38352,0
9319,0
5830,1
10463,0
25067,1
28577,1
1812,1
38151,1
10862,1
38064,1
35105,1
1150,1
17322,1
19705,0
34567,1
16879,1
12614,0
588,1
1132,0
28893,0
30391,0
38993,1
30716,1
1117,0
37000,1
30767,0
2063,1
30597,0
35996,1
17393,0
3278,0
19827,0
11407,1
9388,1
25555,1
7312,0
6261,1
38600,1
16361,0
26746,1
21038,0
24638,0
19162,1
1076,1
23877,0
30840,1
3650,1
20002,0
6964,1
30146,0
18650,0
25255,0
1070,0
30887,1
1049,1
23667,1
16085,0
24026,1
6943,0
35921,0
1919,0
23399,1
28630,0
30625,0
23652,0
3078,0
384,0
3150,1
2609,1
20105,1
30984,0
9165,0
30731,0
31028,0
10833,1
17922,0
15667,0
7980,1
30331,1
15918,1
16357,0
7116,1
7239,1
28169,0
9779,1
6789,0
31053,0
29280,1
37254,0
25126,1
11079,0
21660,0
4087,1
31123,1
17364,1
4234,0
2001,0
18426,1
28409,1
9758,0
39042,1
950,1
39157,0
935,1
32975,1
19614,1
5090,1
22834,1
763,1
18751,1
14490,1
16594,0
12160,0
1388,1
6374,0
22257,0
31237,1
33199,1
6594,0
28402,1
30971,1
3375,1
1324,0
31510,1
35155,1
19938,1
38612,1
6630,0
15236,0
1765,0
11253,1
5902,1
11473,1
34640,0
12228,0
176,0
37467,0
6168,0
31362,1
26894,0
31368,0
28068,1
6323,0
36208,0
28043,0
2661,0
4414,1
12438,1
23960,1
12027,0
14526,1
35565,0
2151,1
32209,1
5216,1
31745,1
31817,1
29395,1
7881,1
14060,0
773,1
10778,0
36034,1
38980,1
23094,0
31489,0
759,1
27895,1
15409,0
5511,1
36793,0
6342,0
21282,1
31740,1
14866,1
6177,1
2222,0
8020,1
29439,1
6268,1
5693,0
7062,1
33537,1
25086,0
28836,0
17655,1
20965,0
855,0
24786,1
30958,1
20300,0
3352,0
25417,0
6143,0
11657,0
34997,0
5742,1
4476,0
31354,1
1468,0
20814,1
18987,1
26114,0
4682,0
3170,1
35385,1
28232,1
6467,0
15546,0
15781,1
7962,0
31957,1
27471,1
21180,1
19952,1
17784,0
24458,1
4211,1
2431,0
32045,1
35988,1
38305,1
36607,0
38949,1
29177,1
34627,1
14297,0
37129,1
10141,1
2130,0
2937,0
29422,1
14563,0
32146,1
6442,1
27611,1
2278,0
32550,1
12689,0
31782,0
8493,0
25913,0
811,1
15042,1
33674,1
6298,0
27874,1
3761,0
4479,1
32293,0
18695,0
29431,0
7844,1
37498,1
27166,1
14547,1
7014,0
26685,0
22354,1
29111,1
8012,1
5537,1
29892,0
22938,1
15240,0
26568,0
2258,0
31483,1
26788,0
26507,1
32437,1
5807,1
36643,1
27012,1
8103,1
33819,1
9607,0
14513,1
21908,0
6244,1
39265,0
15482,1
2791,1
4458,0
31566,1
36735,1
17179,1
38608,1
6046,1
6800,0
9018,1
11549,1
13200,1
9923,1
613,0
37874,0
16442,1
38901,0
393,1
8377,1
31601,0
18359,0
8691,0
25686,0
5007,0
4104,0
31494,0
34141,1
13331,0
32684,1
26759,0
29617,1
1500,1
12938,0
1793,0
25234,1
15350,1
5117,1
26671,1
38183,0
1495,1
10566,1
2829,0
16790,0
21713,1
38154,0
19886,1
2629,1
7407,0
7172,1
3956,1
14059,1
32872,1
16058,1
6235,1
265,1
6164,1
4703,1
2679,1
15186,0
15184,1
33908,1
28815,1
25825,0
26816,0
36277,1
25730,1
26449,1
25053,0
23969,0
2868,0
31226,1
9531,0
32055,0
23898,0
22686,1
26386,1
35803,0
26379,1
35345,1
35384,1
6589,1
24553,1
38881,1
24609,1
17594,0
38495,0
27420,1
10855,0
31008,0
25527,1
483,0
36053,0
22532,0
23617,0
2449,1
26651,1
32674,1
19657,0
27303,1
33157,1
11196,1
2088,1
33294,0
2071,1
18276,0
3296,1
11208,1
27030,1
26137,1
33171,1
30147,1
2870,0
29780,1
23583,0
28441,1
38315,1
22002,0
38887,0
9022,1
5413,1
33271,0
10467,0
22328,1
36756,1
16867,1
26170,1
23058,0
3273,1
23618,1
7225,1
6914,0
17582,0
7696,1
26229,1
28218,0
11068,0
14149,0
22566,1
6332,1
8501,0
6885,1
1694,0
18881,1
1053,1
34412,1
15622,1
14145,0
33582,0
20501,0
8138,1
26145,1
25680,1
15366,1
28919,1
25661,0
28343,0
12464,1
22844,1
36288,1
18263,0
4364,1
1524,1
36821,1
17508,0
38125,0
13366,1
21104,1
9798,1
4765,1
30047,1
2079,1
31992,1
38648,1
33045,1
30351,1
39273,1
35662,0
28532,1
14543,1
36063,1
36767,1
37651,0
15181,1
9650,1
35997,0
27906,0
17814,1
19505,0
5046,1
1334,1
36014,1
1016,1
23377,1
32641,1
1027,1
24424,1
16517,1
12251,1
30704,1
5523,0
20933,1
19818,1
32631,0
22114,1
12382,0
36952,1
27548,0
11625,1
5592,1
2807,1
17054,1
36600,1
34623,0
33656,1
12724,0
21802,1
7233,1
28538,1
20897,0
1157,1
32664,1
13998,0
35714,0
16871,0
34194,1
20981,0
33245,1
15720,1
13352,0
26063,0
7446,1
358,0
29146,1
840,1
12288,1
25498,1
37027,1
9213,1
23809,0
32164,0
32031,1
28131,0
37051,1
19315,1
18208,1
15747,0
27927,1
21506,0
34093,0
14371,1
12713,0
14713,0
24244,0
15420,0
21623,1
6415,0
9609,1
6925,1
28568,1
5246,0
24241,0
16109,1
22691,0
7343,1
19596,0
12035,1
19271,0
30965,0
7755,1
16103,1
21993,0
8949,0
6756,1
5278,1
14066,0
12595,1
27374,0
25393,1
31335,0
22278,0
13847,1
4281,0
38444,0
7658,1
25586,1
18978,0
8136,0
26336,0
2587,1
30057,1
34781,0
18597,1
26149,1
34359,1
34045,0
27034,1
28641,0
33123,1
39,1
7940,0
35792,0
7033,0
11244,0
27425,1
33869,1
16356,0
17076,0
21673,0
16125,1
29325,1
33569,0
24941,0
27763,1
30720,1
28298,1
16499,1
34198,0
24729,1
34439,1
975,1
21629,1
15046,0
3883,0
8167,1
14398,1
39156,0
9272,1
7668,1
3510,0
32555,0
38473,0
11510,1
24403,0
39087,1
20488,0
15092,1
31913,1
36513,1
10785,0
31759,1
12515,1
21446,0
5422,0
28899,0
36330,0
7661,1
24945,1
2156,1
16445,0
19480,1
17270,1
7337,1
23291,0
4943,0
27280,0
4527,0
2261,0
23453,0
9192,1
15298,1
38485,1
4440,1
33196,0
15088,1
27419,1
4654,1
10165,0
37827,1
8895,1
14619,1
23281,1
28769,0
30158,1
5982,0
1746,1
9770,1
11819,0
36271,1
30085,1
36354,0
25660,1
28852,0
4148,1
11764,1
3039,0
25013,1
6998,1
12098,1
21183,1
27581,1
11327,1
35908,1
22993,0
30588,0
5258,1
12526,0
8364,1
1401,1
34293,0
28772,1
23776,0
4322,0
36780,1
15102,1
2423,1
8481,0
9556,1
15780,0
8376,0
19037,0
38012,1
6828,1
35725,0
7680,0
20973,1
20893,1
3455,1
35364,1
39245,0
33787,0
7467,1
12723,1
10137,1
22760,1
21221,0
11571,0
33475,1
34020,0
1550,1
27138,1
22759,1
12915,0
9617,0
21754,0
29743,0
6199,1
9843,0
26050,1
37873,1
38248,0
37187,1
13831,1
7217,1
2603,0
26387,1
22763,1
12824,1
22274,1
15963,1
10350,1
16990,1
18141,1
5199,0
10724,1
14189,1
31267,1
21427,0
34849,1
34051,1
596,0
10439,0
5148,1
6849,0
31773,0
37477,1
16290,0
33635,0
31718,1
25262,1
29238,1
1503,0
8446,1
36533,1
6076,0
21346,1
18531,1
15028,1
34260,1
37800,1
595,1
1544,1
10991,0
11187,0
16798,1
18875,0
5160,0
37420,1
8722,1
14177,0
19997,1
10382,0
11346,0
6385,0
20206,1
20831,0
4244,0
33579,1
1647,0
3710,0
15476,0
36397,1
6224,1
24183,1
77,1
25204,1
23962,1
32782,0
16295,1
12010,1
10602,1
948,0
9361,0
30040,1
1399,1
13739,0
9320,0
18461,1
37506,0
14535,0
22553,1
26207,0
19706,1
17839,1
6328,0
9577,1
8877,1
17079,0
7336,0
22454,0
23997,0
38332,0
4042,0
34544,1
19809,0
15162,1
3413,1
11293,1
20882,1
13664,1
15116,1
16706,0
27615,1
471,1
836,0
33175,1
7155,0
664,1
21284,1
30849,1
2271,1
27872,1
22145,1
1390,0
16023,1
25273,1
34299,1
23964,0
19430,1
38698,1
20003,0
4025,1
35383,1
29089,1
24146,1
11411,0
25043,1
35807,1
15548,1
22822,1
6865,1
447,1
29240,0
27237,0
31636,1
34062,0
1557,0
10611,0
26202,0
15266,1
3579,1
12238,0
9622,0
15198,1
8225,1
5851,0
11768,0
4257,1
8110,0
26687,0
22706,0
30426,0
26636,1
12162,1
6430,1
4139,1
36950,1
6651,1
35850,0
36862,0
26124,0
13214,1
2069,0
337,1
3397,1
39251,1
468,0
3730,1
37095,1
36776,1
3332,0
33523,0
32963,1
38279,0
30733,0
7089,1
5393,0
16022,0
36705,0
1139,1
7420,0
8187,1
26042,1
1366,1
13224,1
14436,0
36591,1
38111,1
19424,0
14135,1
27827,1
17998,0
11795,0
12376,1
32165,1
22927,1
13640,1
14356,1
2477,0
22085,1
15549,1
13401,0
13987,1
27135,1
28308,0
13941,0
12587,1
6156,1
21085,1
36379,1
37676,1
29436,0
2982,0
19924,1
13696,0
23719,0
7515,1
23806,1
1867,0
34481,0
8778,0
1911,1
29112,0
11098,0
12696,1
10889,0
20330,0
36623,0
31854,0
38349,0
13176,1
24884,0
37522,0
38093,0
20479,0
3401,0
16133,0
12984,0
1441,1
2061,0
7317,1
20943,0
27631,0
5405,1
16907,0
19322,1
1026,0
32828,1
25177,0
3566,1
26203,0
8032,0
28800,1
10601,1
38645,1
9145,1
12126,1
19782,0
39250,0
15801,1
20197,1
26620,1
34515,1
1225,1
29021,1
31461,1
19790,0
5208,1
643,1
28974,0
15732,0
26365,0
29799,1
18944,0
22709,0
1297,0
7268,1
33614,1
10041,0
37070,0
22071,0
24692,0
27038,0
17046,0
31463,1
8819,0
1872,0
31644,0
8399,0
31172,0
20430,0
993,0
1989,0
35934,0
31722,0
13545,0
192,0
39244,0
34437,0
26874,0
9107,1
31588,0
20790,1
30714,0
29079,0
7416,1
6278,0
5520,0
4575,0
3356,1
16322,1
21086,0
27775,1
22600,1
11954,0
6934,0
26154,0
17316,0
23582,1
26910,1
2656,1
35884,0
34136,0
19199,0
2448,1
21488,0
21356,0
2250,1
17172,0
25975,1
22835,1
7837,0
23811,0
17908,0
27870,0
11023,0
3238,0
16511,0
7150,1
1175,1
3313,0
33187,1
34878,1
27249,1
7294,0
32995,1
17831,1
32095,0
26573,0
5959,1
12350,1
6112,0
4432,0
36784,0
21027,1
26111,0
6389,0
10411,0
12642,0
21034,1
33875,0
20191,1
23926,1
35428,0
29552,0
22183,1
1739,0
20018,0
4225,1
25873,0
9706,0
28750,1
17874,1
9618,1
36741,0
14721,0
25735,0
23718,0
36340,0
15668,1
24479,0
8912,1
29025,1
29761,1
23309,1
13441,0
21582,0
28228,1
35457,1
6263,0
3250,1
23631,0
6893,1
21098,0
38662,1
31208,0
34507,1
9971,0
2053,0
2935,0
7022,1
2565,1
18037,0
35235,1
25116,0
25744,0
37796,0
38860,0
2897,1
28201,1
33244,0
610,0
29447,1
16559,1
28432,1
25684,0
26173,1
22542,0
1246,1
18425,0
16772,0
8892,0
31365,0
37441,0
37141,0
19077,0
11015,0
18244,1
24696,0
21782,0
39071,1
10592,1
